key,customer,order,amount,date,type,created_at,modified_at,payments mth/yr,modified_by,deleted
7e71f9e2,customer/GAPQAPPX5PbQcoYLlanj,order/fq89eAfp4bYBCBeKKN47,GHC 750,18/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
18bc62af,customer/LKlgK10oQYXgcgKnIT0k,order/CQjCiY3Q8lxatfx2Tasr,GHC 700,01/11/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
af3c745d,customer/qPND2vG9RlcxUK1izt0B,order/QrsJ0NL99wdBfSX7YRVZ,GHC 700,21/04/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/04/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d1e42cce,customer/h512IVyshtPSyDdhMkkd,order/UQwNPkJVlklG2CPwgql4,GHC 700,09/08/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
27006121,customer/RTsg6jdt97QhR3cZGWHY,order/1zx9jSSf1FQSJKIgVc5A,GHC 700,09/08/23,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bf4c796c,customer/uykBKBEe9tEEPduuGch1,order/WVTNt1rZLoE8rLqAqPL9,GHC 700,15/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6b25301f,customer/uykBKBEe9tEEPduuGch1,order/WVTNt1rZLoE8rLqAqPL9,GHC 700,22/01/2024,Cheque,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
687813fe,customer/7W6OFF2tFuspZmhIvDS9,order/yezaolAnNslvMXzvunTv,GHC 700,06/01/24,Cheque,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9e025b41,customer/NsSyc95nWeHxiGC38rSH,order/OseS6wjeTXotvVGM9PGW,GHC 700,04/03/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
cff91afc,customer/6DYIkhCtgjPS5PnGtVhb,order/eLMI8PEz1YAKMK1oJyDn,GHC 680,13/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3a4f11a8,customer/oW0kG6RAEWoSNamuHQ2a,order/q9iMGKPujL20Aeh7Zmgx,GHC 680,28/02/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ed2409cd,customer/1eCECJ1xgdVwV0QLJWuZ,order/58Yzxk5NR2WGEDvkPLNC,GHC 650,09/02/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
48d30fbf,customer/w2ibSCT4NgxLnkcTHRXx,order/OHG2q3WxPLsfMJsfqVj8,GHC 600,22/02/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
17fbc8b1,#N/A,#N/A,300,1/6/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9e586b76,customer/jUD2KX6cIPCQo0PeANaA,order/Tjra5y2k4Sqwdm8UJWVu,GHC 600,11/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
78d26eff,customer/jaK8XTGY1t9aeUtMzj2P,order/aqiDmVaf7MjBJCz28RyC,GHC 600,11/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e4cdbc25,customer/UOoYge2tEdhNuDpUEfCX,order/fFuNszBUHHOPmfk2aDVo,GHC 600,11/03/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2d018d58,customer/iQ6w618XfmFB9CjlgPUs,order/1BfivAcgarlkxBgTI8rA,GHC 600,23/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
9e129a12,customer/EtHhGDOFK70WibIL9A4X,order/uRvYrCuUzx4r2TqcVRFz,GHC 600,31/03/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/03/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b3e21a73,customer/iBJnc92vCpKDHUURbJhx,order/iBrT93Xb0Ciwz3NaL0Dd,GHC 600,07/04/22,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c9daf8b0,customer/xvZxuAw7UdLNdGuUtLqd,order/lEH61Qxtfqo24Itnf5lh,GHC 600,12/04/22,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
13c83551,customer/O0XOe7paeebi0CKfN5Dd,order/ZdX9s2vgPsf2iIQIlGvR,GHC 600,05/09/22,Cheque,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
34a53e9d,#N/A,#N/A,750,30/04/2023,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5b35115d,customer/FudmHMhTgJBHicjfkYLa,order/8c9Ac4HhSNWbXl1wsm1c,GHC 600,13/05/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/05/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f571d0ce,customer/mBTeW7rrOlixDLwYScba,order/YhFPtb5aQsBG4TD86iaO,GHC 600,05/05/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
59b1c4cd,#N/A,#N/A,750,7/4/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
568a72b7,#N/A,#N/A,750,8/4/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
bc3ff291,customer/oey1qEVzfjDzxlw9Zk5n,order/xJQU9EjGPJMOdyQTOnJB,GHC 600,13/05/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,13/05/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e6b84c6b,customer/FSYX4qhRmQDEcjULzto5,order/Lc92vkyZ6EDyc4Siot86,GHC 600,05/06/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ee3c7226,customer/lK5lXiXNrdPA1Wa490B5,order/d2S6UCnLLssP0w8dN1qc,GHC 600,05/09/22,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
300d19c7,customer/3MkuKxzlOBNFV1a5nJij,order/LBwf8dhRn3y9H9YnFxR9,GHC 600,27/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,27/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0dcec91b,customer/8KodCdetYeMcjyY6NvdU,order/tJYq7HMIsh0CzuABvR4f,GHC 600,29/04/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/04/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
670dcfeb,customer/lK5lXiXNrdPA1Wa490B5,order/d2S6UCnLLssP0w8dN1qc,GHC 600,30/06/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,30/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3a3474ca,customer/2i9tjScvUZh5TLxamcun,order/WnRjkecpmWGV4paC9LG8,GHC 600,12/07/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
10e62aab,customer/faejbBpjSwqHGVxQtKRH,order/tYg1vOQe1xCF23V0pYm5,GHC 600,19/07/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/07/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2bf51acc,customer/01ImdaHFXIboVdapQFfu,order/CimZQbB4sAIgORSJwS0c,GHC 600,21/06/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/06/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5811fc0b,customer/WJOgglxgw8toQlGVnC8W,order/ZlxCoFpFmwHHAz2NnKi8,GHC 600,12/08/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1fcdcfff,customer/cePQawe5GJ4PmFRcpvSB,order/rY4QUPlwxeOLQgYYZxAN,GHC 600,23/08/2022,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a1197ba9,customer/a78ZPcgNR9HZV14l2uxN,order/fBODwlTB20Q8dLDSx6of,GHC 600,25/08/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
eb6f8f68,customer/zn45hWAhUelyqkmUvALa,order/zfC9JUjT7Ah1kb1GsE0O,GHC 600,25/08/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0d39dd7f,customer/iQ6w618XfmFB9CjlgPUs,order/1BfivAcgarlkxBgTI8rA,GHC 600,01/09/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a87ab422,customer/aGte3ZfmBO1tMsDbgPuO,order/U30t2tVsTW5vHsWMwrsP,GHC 600,31/08/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a94806c0,customer/aKwulUA5A8pu9gCmeXuw,order/EJwTNUXlFj0bXN4PsXXL,GHC 600,28/09/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/09/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
14ac4c95,customer/DjM40Zkjo65jSMQpaz8x,order/RIkrJ1qludY3BLFSaEfl,,31/07/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5c7761a8,customer/QBRa1z5dJR6x7jRRbIRL,order/nEWSBtQL3yOgjwaYFlXC,GHC 600,01/11/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jan, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f3c961fb,customer/VLjiFd6N6MLcT9iULYvY,order/PyAfX0RLMIVVHFfbYhM4,GHC 600,04/11/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
e615dc02,customer/QBRa1z5dJR6x7jRRbIRL,order/9mNls7nyfXL56qQLRknY,GHC 600,25/11/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0508d339,customer/efv5nZWB1GbvMdYHYBap,order/WNKtf0RnT0GYROakA54a,GHC 600,18/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2b105126,customer/ddtzTuadn8yMQ1a3KzU3,#N/A,1400,14/08/2023,cash,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
323f7abf,customer/QBRa1z5dJR6x7jRRbIRL,order/9mNls7nyfXL56qQLRknY,GHC 600,25/11/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,25/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d97a5251,customer/Ep7o1zFdUJ3PeD5wYSva,order/y9HoVspWtcnGtxMPhPVL,GHC 600,04/01/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
17cc82fe,customer/FuEVg3H0MMRJTL5AO8Db,order/hhxF2wLNOT53sExPuF3s,GHC 600,15/12/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,15/12/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
6dc2dac8,customer/frPx9U1bMl0bcAbGOsj2,order/LUSrVOQzKNkbDrnxUVvw,GHC 600,18/08/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/08/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4320d533,customer/frPx9U1bMl0bcAbGOsj2,order/xoOepfA5KaXbdm86kbr8,GHC 600,04/03/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
14d94b90,customer/kU6mff1e67ck5t4jM48c,order/HZMmDV6bSpqQcKk0LfLM,GHC 600,12/05/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4e09ed73,customer/kU6mff1e67ck5t4jM48c,order/HZMmDV6bSpqQcKk0LfLM,GHC 600,17/05/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,17/05/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4cec12b0,customer/m6pNJldIign5GQfKuwH1,order/3hRgc7cIyGEeuqxHQfMr,GHC 600,31/05/2023,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,31/05/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
eab13b58,customer/frPx9U1bMl0bcAbGOsj2,order/xoOepfA5KaXbdm86kbr8,GHC 600,10/03/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
5e5bb21d,customer/OY54DEhjDWdP33TrwXOl,order/s2xvZiiHB16W0yawAXlR,GHC 600,19/07/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/07/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
48407ed9,customer/Joar0QzXNAAqJrUykesX,order/QfTV1G0b6KskOrjkI6zV,GHC 600,12/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b4416007,customer/jDgbyCXWGJbc4QX6wRwG,order/d5OHxeUZfNMPhgvVdPeV,GHC 600,08/12/23,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Aug, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3f4d7a2a,customer/XKMs8fIauAqsAnQP92O1,order/7jl0cvI3DMXktkGsz4G9,GHC 600,23/11/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,23/11/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
51bdef85,customer/vtcsVoVa4mAaFrBo0wqn,order/DjVNLfQ8gLem7TRbRnJ9,GHC 600,05/12/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c5760473,customer/ieD4ByiezdFIijyEDUe0,order/khqOrwkcCdvpcbhMEZJa,GHC 600,27/12/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,27/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f4c9b9c3,customer/pAbDVyS7xY4fqvYRwV6F,order/F4880cR5JHyPEUrXikbV,GHC 600,27/12/2023,Transfer,3/25/2024 10:27 AM,3/25/2024 10:27 AM,27/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
923f6a15,customer/jYPdp03aSz3MrT7ihIPm,order/KOMS8SVFPi2ZVJBd9K0x,GHC 600,27/01/2024,Transfer,3/25/2024 10:27 AM,3/25/2024 10:27 AM,27/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2bdfc0c0,customer/9A8ugi48a1eCNzBP4y7h,#N/A,500,14/07/2023,momo,3/25/2024 10:27,3/25/2024 10:27,,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4ec90b0f,customer/XwMFRrxPDdpshz3EJ8Lh,order/uiHwykWQFPV24wh0a01i,GHC 600,29/12/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
292197b6,customer/DjM40Zkjo65jSMQpaz8x,order/fZSCGZXGiCqiklo3VOox,GHC 600,04/01/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Apr, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
a0935d73,customer/VIMxGgwlBavfE6J4fzjY,order/p7ICrWXsVJi7nsEdOf3c,GHC 600,06/01/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jun, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0c1655d4,customer/kimMIrMhZsLfT0Ww6ZZB,order/dVmJouzANWFb7fKVdqFc,GHC 600,19/01/2024,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,19/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
8620a520,customer/D2kLltKeVx71ZdleTWXJ,order/QWwaAjepwp50gxWFhfnl,GHC 600,22/01/2024,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/01/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d51c59bb,customer/icb5InPYWlXAcXbOk8Om,order/Jttu1DKQM1vDf7tyVwH4,GHC 600,05/02/24,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ae4e028b,customer/kimMIrMhZsLfT0Ww6ZZB,order/dVmJouzANWFb7fKVdqFc,GHC 600,09/02/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b3bb6bc8,customer/Iyg7eHroS4jcGA3gXQgy,order/kPEonLFoFOUKaf1sGgs8,GHC 600,21/02/2024,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
f318860a,customer/yi7SMPoTlQS6fUvIcpgg,order/Sqr9I0HnSlYMCR3k4aa6,GHC 600,28/02/2024,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
7ac110ee,customer/SfokbrakmP4AUl52H26K,order/HzY5TmsqCxPnxB3dLJ7R,GHC 600,28/02/2024,pos,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/02/2024,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
280db8ce,customer/D2kLltKeVx71ZdleTWXJ,order/QWwaAjepwp50gxWFhfnl,GHC 550,29/11/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,29/11/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
45af9933,customer/ig82Gm9hpRCe6NHOxlg7,order/5T7I6npK6hpEFU2eocFO,GHC 550,28/02/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,28/02/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ed0b1091,customer/1Tdes3t271aESdr2yd2D,order/mx99nNqxIoJt9q04oBVS,GHC 550,21/08/2023,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,21/08/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4968274d,customer/f564zLeHrqDbt80zLnsL,order/iNu8yRQ72NoJUf0S6JVr,GHC 550,12/02/24,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Dec, 2024",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
444735af,customer/OnF41WUM8pn3EbLSAwTl,order/k0XBO4atbSsIECx7axsG,GHC 525,09/10/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b82bdcba,customer/XLdHV0RsltQnFvoFrTZm,order/3eG9nmu3zCN1RFuckq2M,GHC 525,09/10/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Sep, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
44273c52,customer/OnF41WUM8pn3EbLSAwTl,order/k0XBO4atbSsIECx7axsG,GHC 525,05/12/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
74448946,customer/XLdHV0RsltQnFvoFrTZm,order/3eG9nmu3zCN1RFuckq2M,GHC 525,05/12/23,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"May, 2023",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
33ee286f,customer/XKMs8fIauAqsAnQP92O1,order/7jl0cvI3DMXktkGsz4G9,GHC 510,20/12/2023,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,20/12/2023,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
27c50d4e,customer/8eICzI6bVsraTSF1lZfp,order/AyeMhFov6AJdPW7eGchB,GHC 500,02/02/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
ecad7495,customer/IpLagyn7LEdoIsKwegXP,order/dA372YZcpICwNEjUpVjM,GHC 500,18/02/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
95e728eb,customer/EV2CmO4PmJdHNjBYuspt,order/6izeJghGVpjkGpuGp1b3,GHC 500,18/02/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,18/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
857ab418,customer/8lZbIrmmE0ytwhtyf63t,order/qzzYZy9tR4fD2jnWD4wK,GHC 500,22/02/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d1add46e,customer/tsRSwD6KHKaHcFPvu4aw,order/ExT2rExdUoU9kkvsaSFm,GHC 500,22/02/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
d15d1720,customer/swwF1PYYA9TbfC6u9yMI,order/DzMq6eIBN9LttxE9LgvB,GHC 500,22/02/2022,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
b136c78f,customer/zMdGxYBTzW8xYQtg1hXe,order/8763NkZar1ukL2xczZjl,GHC 500,22/02/2022,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,22/02/2022,users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
4725dd10,customer/UvmY26fHgAhwVyeahOWa,order/cbzUbxm7tFD2bTXDCOiv,GHC 500,02/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
2874f98d,customer/S96WVKOCB45Ai8bm6FZo,order/nwTlreLu4gxew4SgkI1s,GHC 500,02/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
efff6e35,customer/mNrTZwXNp12Ck2cBdDiz,order/eTOVsesWcCIxTr4LWMhq,GHC 500,02/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Feb, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
1130c8b4,customer/Sltlg4UwwEgawVaunSMO,order/LVe6Mv5NphNrr01x2j81,GHC 500,07/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
3a2eba52,customer/h2DZlKoguBzrM2h8Njy4,order/kf9XMx8vXsR7Roq9hdJy,GHC 500,07/03/22,cash,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
df31aaa0,customer/jp5Aqcwi4CZAP3vYletK,order/Y6TFBFQ3baeiXYawn9hN,GHC 500,07/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Jul, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
c4a813b4,customer/lK5lXiXNrdPA1Wa490B5,order/GsZKxI97FJJWYA3Lfe1D,GHC 500,10/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
0e5e3ca1,customer/zxNFlzHZZN13Mlymqk1n,order/hHkCJLfH0n8L0ynGyqqy,GHC 500,10/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
310455cf,customer/WnrIBQ07XtfEoGhKfJC8,order/uHYJ1IjsNkHnhojtSDa6,GHC 500,10/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
84822039,customer/oudoF0zJsj44ikxKXIDj,order/iTEOnGkrIQHqP2naZw6P,GHC 500,10/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Oct, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
83bee2fb,customer/1P8nbbnCWFLM06K53JbP,order/M0K7jSu907lXMdlhtzOS,GHC 500,11/03/22,momo,3/25/2024 10:27 AM,3/25/2024 10:27 AM,"Nov, 2022",users/u01SHPcAyOZTsGhIJ7A466WC60r1,FALSE
